,行业广度,行业换手
009664.OF,1.444444444444444,0.2873502688024876
003594.OF,5.083333333333333,1.896617340614067
013550.OF,3.75,0.6869598292958139
014950.OF,5.0,0.9987661674608578
003169.OF,6.916666666666667,1.887704091479788
006836.OF,7.5,1.767231341029653
005739.OF,7.666666666666667,2.571956142489514
013414.OF,5.8,0.8716473453361975
008353.OF,4.416666666666667,1.892059802846014
000279.OF,6.583333333333333,3.109778295547024
009043.OF,6.7,3.319672095035424
002628.OF,8.5,2.15984879723634
013463.OF,6.25,0.5527576645772423
540002.OF,7.083333333333333,2.447337807936798
001219.OF,7.083333333333333,3.639008560759069
011805.OF,5.4,0.5972274321485886
010552.OF,4.625,1.140381590412461
001543.OF,5.166666666666667,1.775159623343071
519005.OF,5.25,1.816928723507502
005434.OF,7.166666666666667,1.656701184025105
006603.OF,6.5,1.487593542966104
009476.OF,1.555555555555556,0.2600568164304272
000030.OF,6.583333333333333,2.871474706758697
519093.OF,5.083333333333333,1.399220390735263
008286.OF,4.090909090909091,0.4254359071952009
040004.OF,6.416666666666667,1.112681285819968
011107.OF,7.2,1.79288782170296
014232.OF,6.25,1.704855712762182
210003.OF,6.25,2.295720051292715
005492.OF,6.666666666666667,1.74792529033027
001972.OF,5.0,1.84637368332538
001978.OF,6.833333333333333,1.895960943209384
001210.OF,3.916666666666667,1.317666162781782
000794.OF,6.166666666666667,1.437582616310496
011830.OF,8.25,2.130109265561048
003516.OF,6.25,1.986272779999693
460002.OF,5.5,1.873774867410229
006216.OF,5.583333333333333,1.68877160626519
011056.OF,6.125,1.211219439067837
009362.OF,6.3,1.083902951373166
009840.OF,6.6,3.141274960967987
002535.OF,6.833333333333333,3.552579972937527
001136.OF,7.25,1.255246885731707
012770.OF,4.5,0.9802876488609225
001645.OF,6.833333333333333,0.9595984878029703
000336.OF,5.75,0.8430801509560939
020009.OF,7.083333333333333,2.130312604840134
001473.OF,8.416666666666666,0.6589799574389384
010307.OF,3.666666666666667,1.629490715301718
570008.OF,6.083333333333333,0.926697750378965
002833.OF,6.583333333333333,2.189134049982659
007203.OF,5.583333333333333,1.467542155562669
004634.OF,5.416666666666667,1.429053249550155
001672.OF,6.333333333333333,1.724872746041235
163822.OF,6.583333333333333,1.998916069434458
007811.OF,6.583333333333333,1.752246525098339
011486.OF,4.0,1.356877721556401
005258.OF,7.166666666666667,1.961033615113953
005095.OF,6.583333333333333,2.112232463698267
000572.OF,7.083333333333333,1.912951763652072
970015.OF,5.0,1.37328319231386
970068.OF,4.5,0.86037260542071
006081.OF,3.25,1.416407426314244
012033.OF,4.8,1.027241301280779
011574.OF,3.833333333333333,0.691131558009261
320012.OF,4.916666666666667,1.113599598261726
001616.OF,5.916666666666667,1.147002580051236
013369.OF,3.0,1.449407962628975
010237.OF,2.888888888888889,0.9934592964150561
014818.OF,6.333333333333333,1.182863285220119
519994.OF,7.583333333333333,2.134749569087151
012454.OF,6.2,2.900296823578555
014695.OF,6.0,1.917722167364435
001017.OF,6.083333333333333,2.369865912666095
070011.OF,8.083333333333334,1.54748133829866
004224.OF,3.25,0.4978270134598867
014460.OF,6.5,1.502189271893875
010314.OF,3.75,0.4578798471883124
050008.OF,6.166666666666667,1.410813487420203
009776.OF,4.444444444444445,0.7842491458568803
011694.OF,6.428571428571429,1.929347142369971
002770.OF,6.583333333333333,2.181731689276104
000545.OF,8.25,1.131556518783871
001760.OF,5.0,2.03880456308217
008415.OF,5.2,1.33889682716179
012493.OF,3.0,0.861063030499467
001325.OF,6.75,1.570456621536844
519175.OF,6.083333333333333,2.213543727489142
011042.OF,6.428571428571429,0.98378558374044
005833.OF,5.5,1.11516239734183
014915.OF,3.0,2.230615691693536
290005.OF,4.75,0.7624454079543045
012003.OF,6.8,0.801496539944315
100026.OF,6.916666666666667,1.444455225131924
000433.OF,6.583333333333333,3.276574559159888
008318.OF,7.0,1.881404245970467
002616.OF,7.25,3.296650867530516
009852.OF,3.375,1.286564270270592
310308.OF,5.583333333333333,1.642980948639619
006857.OF,6.583333333333333,3.784532523127898
010041.OF,1.0,0.2384778549920775
013757.OF,4.25,1.157632109655094
011824.OF,8.0,3.187559740796249
013109.OF,4.666666666666667,0.5200272260100167
005732.OF,5.0,1.463332833383162
000214.OF,6.583333333333333,2.255422243056101
013348.OF,1.25,0.08253012048192784
002149.OF,6.0,2.52076507668131
003501.OF,5.583333333333333,1.959790605823991
006259.OF,7.583333333333333,1.615304843515218
162209.OF,7.166666666666667,2.134842758468783
010393.OF,1.0,0.06445113617043302
005728.OF,4.833333333333333,1.380942312526263
900027.OF,5.857142857142857,2.406733219339584
009411.OF,4.222222222222222,0.7470277612837509
012314.OF,6.4,2.180204296357236
006435.OF,6.0,1.061845242822783
011164.OF,8.142857142857142,1.531490144168888
012852.OF,6.4,0.845263007335894
015096.OF,3.333333333333333,1.426531628256927
012541.OF,5.0,2.203033376295092
014271.OF,3.5,2.957979834812056
009891.OF,5.333333333333333,1.45014917623505
008515.OF,4.0,0.539684029662826
011884.OF,5.333333333333333,1.343865694166678
376510.OF,7.5,2.74634927286511
007872.OF,3.0,1.032364822132558
690007.OF,7.666666666666667,1.070450641535683
007968.OF,6.75,2.540001359196026
000480.OF,8.166666666666666,0.8592086197016903
013385.OF,6.75,1.563431841330182
005004.OF,3.083333333333333,0.4155612179228705
001679.OF,5.666666666666667,1.158381263999694
121006.OF,7.416666666666667,1.839454961696269
005535.OF,6.833333333333333,1.726681479477582
001370.OF,7.166666666666667,3.425152259043053
001667.OF,7.166666666666667,1.429740073786024
011826.OF,1.571428571428571,0.2395747469953799
007959.OF,7.25,1.020362847359509
000845.OF,5.833333333333333,1.45424921110655
006123.OF,7.166666666666667,2.469047665357612
012917.OF,6.6,1.626207690278293
013356.OF,1.0,0.4377620993314202
010695.OF,7.5,2.592067904571668
014068.OF,7.5,1.561330271918898
005682.OF,4.333333333333333,1.463007842979445
011006.OF,4.875,1.262660026081066
005381.OF,6.833333333333333,3.22897625292405
000551.OF,4.5,1.124070549524125
001536.OF,6.75,1.943956894858541
004868.OF,3.083333333333333,0.4629625380928601
001756.OF,7.75,2.001958123021268
009750.OF,6.8,1.314324552542991
210002.OF,6.166666666666667,2.599474975077693
014141.OF,4.5,0.7624208530120318
011665.OF,4.0,0.7815208948936956
005550.OF,6.416666666666667,1.15667350560613
010049.OF,6.777777777777778,1.791665646362167
010296.OF,6.0,3.554372009617638
010852.OF,7.0,0.8060474937836549
002190.OF,4.5,0.6479900531383546
013006.OF,5.0,2.283854178969077
011377.OF,3.571428571428572,0.7878663818288072
900010.OF,5.181818181818182,1.008335726741265
006430.OF,4.916666666666667,2.894311686649852
005347.OF,4.555555555555555,2.094475248827936
001192.OF,6.083333333333333,1.893839716881462
217012.OF,5.333333333333333,2.63301107499646
000538.OF,5.833333333333333,2.815794242744821
008177.OF,5.75,2.001048955648661
002846.OF,7.0,1.388792455780285
012880.OF,6.5,1.917755618382331
213008.OF,5.166666666666667,1.304317571274282
166020.OF,7.333333333333333,1.352026131909864
005742.OF,5.916666666666667,2.028484890740334
009073.OF,7.222222222222222,1.131760837505205
000270.OF,8.0,3.41934517381379
002803.OF,5.416666666666667,1.318367003984165
006051.OF,6.75,1.706347863632606
010659.OF,6.75,1.834371092889706
002420.OF,5.083333333333333,1.37164093827398
005794.OF,5.416666666666667,2.064228250328659
013055.OF,6.6,2.666001320356878
013247.OF,7.6,1.129997024244122
519033.OF,6.916666666666667,1.982178200072607
001780.OF,7.25,1.620113501205834
004260.OF,6.75,1.974308657674809
002067.OF,7.25,3.791366323702054
070027.OF,5.833333333333333,0.8402319299078266
700001.OF,7.25,1.862669141680365
008424.OF,4.3,1.372121643929818
001164.OF,7.166666666666667,2.303713835466746
393001.OF,4.083333333333333,0.8784505262569803
530003.OF,7.333333333333333,1.674003135319186
009234.OF,5.1,1.194360450374359
006167.OF,7.5,2.167313654779939
090019.OF,7.5,1.637163653548462
014872.OF,4.333333333333333,0.3202480130782769
003984.OF,4.833333333333333,1.283106533315862
008290.OF,5.545454545454546,1.616738427795206
011285.OF,7.333333333333333,0.9680627977842015
014038.OF,6.0,1.216179991975486
001245.OF,4.166666666666667,1.255881986202183
970023.OF,7.5,2.458415307361056
014591.OF,3.75,0.5915631447832371
009869.OF,6.7,1.395049902252003
006942.OF,7.0,1.736998494879028
011647.OF,1.0,0.0
007831.OF,7.416666666666667,3.930335244241995
005186.OF,6.3,3.201285982531068
010104.OF,4.333333333333333,0.574314533145533
202001.OF,5.833333333333333,1.460599358976248
000556.OF,7.25,2.491052871601351
009474.OF,6.9,2.644279171988904
240011.OF,6.583333333333333,1.698740953596952
012057.OF,4.0,0.1810978248434301
011685.OF,5.285714285714286,1.212807685132558
007750.OF,5.083333333333333,1.421044953750891
920008.OF,6.5,2.459259947862035
040001.OF,6.583333333333333,2.03918813696695
001763.OF,5.25,1.173439817285353
001877.OF,6.0,1.86448386427723
004393.OF,6.916666666666667,0.8964567069623731
000039.OF,5.666666666666667,1.776146471489079
002683.OF,5.916666666666667,1.283402687725143
001479.OF,6.833333333333333,1.982294232295168
005680.OF,6.75,0.9032745994078891
009808.OF,5.2,1.537560991851203
270021.OF,4.25,0.7420976111261282
011936.OF,5.6,0.8444161237218866
001447.OF,7.416666666666667,2.172384178326905
610007.OF,5.75,1.023239466871029
010595.OF,4.875,1.368274872457002
000598.OF,6.416666666666667,2.076903247534318
000849.OF,6.666666666666667,2.026138038675069
013072.OF,1.5,0.3341403507254507
007825.OF,7.666666666666667,1.462210332951928
450009.OF,5.833333333333333,0.8092673085215366
519029.OF,6.833333333333333,2.689816140679048
580009.OF,4.333333333333333,1.73314623197125
014212.OF,7.5,1.66666313434833
012844.OF,6.2,1.061373573622106
002502.OF,7.416666666666667,1.75533957948913
003333.OF,4.583333333333333,0.9968140604004501
001053.OF,6.333333333333333,1.961792874901574
005815.OF,6.0,2.199662073880877
012186.OF,2.2,0.4470791678745128
012640.OF,4.2,0.6497276461208765
000220.OF,1.0,0.0
005228.OF,2.0,0.2276995460223333
000649.OF,4.583333333333333,2.091268373559406
090011.OF,5.666666666666667,2.26548142295132
005109.OF,6.0,1.048946809089306
001878.OF,3.833333333333333,0.4338402466889979
004702.OF,4.083333333333333,1.40537783907217
013867.OF,4.25,0.6964437266274964
004698.OF,3.0,0.6548462340449164
009983.OF,1.571428571428571,0.1798527291744509
011704.OF,4.0,1.267449942770497
013626.OF,4.6,1.945693308248507
011669.OF,3.833333333333333,1.075343246381131
210010.OF,7.75,2.466466987811178
001158.OF,5.666666666666667,0.7609006900308549
460009.OF,7.416666666666667,2.783468554038986
011542.OF,6.571428571428571,0.9231712186304462
010963.OF,6.625,2.611399438722201
002983.OF,2.583333333333333,0.4233680719346673
005209.OF,3.583333333333333,1.330467535724434
001410.OF,4.166666666666667,1.762183037034025
009550.OF,7.4,1.482872634099048
001736.OF,8.333333333333334,1.885657453992958
590006.OF,6.166666666666667,1.753438078633483
001761.OF,6.083333333333333,2.354625967825451
005504.OF,1.0,0.1729767013527498
011155.OF,5.714285714285714,2.203158150160573
002564.OF,5.75,1.652240585539765
002031.OF,7.5,1.850180290580794
121005.OF,7.5,1.819273818820112
005628.OF,5.166666666666667,2.258467092842641
009380.OF,4.7,2.507371193180895
002443.OF,4.166666666666667,0.7403595126255516
740001.OF,5.583333333333333,2.594483044928776
010508.OF,6.75,1.810990042721163
003659.OF,5.083333333333333,1.699961120926756
001188.OF,5.25,1.230055293557608
519130.OF,7.416666666666667,1.993689524983515
860006.OF,5.555555555555555,1.20588646350497
009062.OF,4.181818181818182,2.472986126898455
750001.OF,7.333333333333333,2.860099374813361
550015.OF,6.583333333333333,1.84010942149653
000136.OF,6.666666666666667,1.427661577032542
001088.OF,7.0,1.586681870039665
001183.OF,7.666666666666667,1.746455781751515
013269.OF,3.333333333333333,0.3021364461523568
001319.OF,4.416666666666667,0.9070902387429975
519198.OF,5.083333333333333,2.715870196141184
012703.OF,6.25,0.8322966896620179
001901.OF,5.166666666666667,2.574938424680715
007449.OF,6.75,1.865640902588786
253010.OF,5.833333333333333,1.257037760939818
481006.OF,7.083333333333333,2.257612990047026
015110.OF,7.0,2.192813884943735
011523.OF,7.6,2.610201263368891
001075.OF,6.666666666666667,1.84711251357246
000663.OF,7.166666666666667,1.631064028356921
001959.OF,5.0,1.882626222621148
005379.OF,4.333333333333333,0.5222740663763004
660003.OF,6.5,2.033334231933568
012107.OF,7.666666666666667,1.270038286738356
008958.OF,6.727272727272728,0.652293840483694
004763.OF,6.75,1.614356469188061
014016.OF,5.0,2.134790442641724
009861.OF,6.6,2.379927611647164
001402.OF,6.166666666666667,2.68744467944731
001125.OF,5.166666666666667,0.8836581435549399
673071.OF,4.916666666666667,1.505472474806133
005244.OF,5.25,1.555680559420159
008635.OF,4.454545454545454,2.038356133301264
013871.OF,2.666666666666667,0.5026655448386936
001714.OF,6.583333333333333,1.34013300991658
013513.OF,5.4,1.377538520966076
008303.OF,4.181818181818182,0.8226224446968721
005937.OF,3.25,0.5112173591568483
012463.OF,6.4,1.153071064448727
001303.OF,6.166666666666667,3.888078226850833
001040.OF,5.166666666666667,1.229862774542695
012608.OF,5.166666666666667,1.513480899517636
005053.OF,6.75,3.037842659679296
004175.OF,6.916666666666667,0.3941887597320197
014074.OF,2.0,0.3028205439098088
481004.OF,7.5,2.147142426701264
014420.OF,7.0,2.185457175297222
001008.OF,7.333333333333333,1.459091939911901
483003.OF,6.666666666666667,1.711902099774008
001852.OF,5.166666666666667,1.447874357284862
010694.OF,6.428571428571429,1.572295085295133
001857.OF,6.833333333333333,1.480990248370881
002497.OF,6.5,1.677344379710406
014062.OF,5.5,1.719715230221015
008061.OF,6.909090909090909,2.623753458672628
011037.OF,6.166666666666667,1.991759206667872
001166.OF,4.583333333333333,1.000672161316031
012082.OF,4.0,1.204237370210619
001745.OF,7.5,1.509914742595399
003603.OF,7.0,1.187790823234779
001139.OF,6.416666666666667,3.367187998672023
360016.OF,5.5,1.716901115115322
005043.OF,1.083333333333333,0.03118355776045353
002838.OF,6.777777777777778,3.582509270321429
004496.OF,2.666666666666667,0.7988154868575744
008934.OF,6.8,1.775649171462689
013345.OF,2.8,1.206293586034264
006039.OF,3.916666666666667,1.67214974791178
001327.OF,6.5,1.992060308748052
004573.OF,6.333333333333333,2.280625952521774
005402.OF,4.833333333333333,1.838865932488238
010925.OF,5.0,2.499150330745179
006009.OF,5.666666666666667,2.666342154530646
014352.OF,6.0,2.274003877900399
006257.OF,4.5,1.905544870640703
010330.OF,5.111111111111111,1.45016628814335
005644.OF,1.0,0.0
001499.OF,7.166666666666667,2.458466524364278
005335.OF,3.75,0.6939714101704357
005294.OF,6.333333333333333,2.055889132624339
012434.OF,6.0,2.819699782463303
010839.OF,7.125,1.429943716976368
014750.OF,6.75,1.273315665846503
011856.OF,4.142857142857143,0.7991618906254373
163807.OF,7.666666666666667,1.911183784963903
009683.OF,4.5,1.366921315268079
003889.OF,6.416666666666667,1.304483908819464
910005.OF,5.4,1.055852038235934
000496.OF,4.5,1.864728223978502
530012.OF,7.0,1.868626439999203
006233.OF,5.75,1.987836289978864
013840.OF,2.5,0.695904174340553
006608.OF,7.25,1.415060807993944
570006.OF,5.583333333333333,3.090721968339034
010676.OF,5.857142857142857,2.022495355291562
000628.OF,6.0,0.7953799714291603
050012.OF,6.333333333333333,2.224887452841732
010488.OF,5.625,1.314622281666383
519013.OF,7.916666666666667,1.944512713117172
011181.OF,4.714285714285714,1.868770307433389
005265.OF,6.166666666666667,1.759257789301851
014261.OF,6.5,1.315966670431168
009591.OF,6.7,1.64860406808864
000688.OF,7.833333333333333,1.766339669534172
008227.OF,6.166666666666667,1.375285261879896
014285.OF,1.75,1.114006516138724
014606.OF,4.666666666666667,0.9417417821094815
004730.OF,7.25,1.720054674563673
002885.OF,3.166666666666667,1.356366447289944
014273.OF,5.25,2.584727517556705
519674.OF,2.166666666666667,0.416231864782469
005875.OF,5.0,0.6901515962999505
001951.OF,4.666666666666667,1.694605741487561
007590.OF,6.0,1.735993198649767
005371.OF,7.0,2.355635070811666
519222.OF,7.583333333333333,2.043730898852263
010421.OF,5.0,0.8926533919088395
005826.OF,6.416666666666667,2.365416253321112
005005.OF,6.583333333333333,2.257869364776433
003692.OF,7.666666666666667,1.873108669392088
004048.OF,5.636363636363637,3.49803650630182
002574.OF,6.583333333333333,1.615820342252362
002489.OF,7.416666666666667,2.258308996371934
011403.OF,3.8,0.7401445037188631
011598.OF,1.0,0.0
000594.OF,5.833333333333333,1.711373056068937
007481.OF,1.333333333333333,0.36014068611036
006785.OF,6.583333333333333,1.691793491593898
011236.OF,5.857142857142857,1.752995804268539
000065.OF,6.583333333333333,1.556811824745924
005358.OF,6.333333333333333,1.193878396401014
010998.OF,3.166666666666667,0.3722146365168637
007177.OF,5.75,1.177966230906681
005903.OF,4.5,1.595233141460339
008555.OF,5.9,1.969207058306014
011578.OF,6.833333333333333,1.300183147008196
519035.OF,8.0,1.381711544474216
001822.OF,5.166666666666667,1.684815664959431
000066.OF,6.0,1.905765350545072
002472.OF,4.25,1.313825405351468
006348.OF,5.0,1.820892524788803
010076.OF,6.555555555555555,3.045139651876269
010967.OF,7.285714285714286,0.5759677332114231
005449.OF,6.166666666666667,1.384191577044618
000970.OF,7.916666666666667,0.8385814299495767
006364.OF,5.666666666666667,1.836300141106822
010345.OF,4.75,1.17748727869202
270025.OF,8.166666666666666,0.9639923746765312
040016.OF,6.25,2.123377676931024
009029.OF,5.3,0.6026670013960753
010305.OF,5.111111111111111,0.9737444632899979
009598.OF,4.4,1.29205763178682
163810.OF,7.5,1.707788561116796
001336.OF,7.333333333333333,1.525579696829701
582003.OF,4.5,2.691939265307136
014560.OF,4.333333333333333,1.977483165471137
009008.OF,5.545454545454546,2.338680853499508
004424.OF,3.5,0.7118723803391885
013598.OF,7.0,1.616339563779269
014267.OF,6.5,2.867274226805745
257010.OF,8.0,0.5747675641689257
011046.OF,5.142857142857143,1.363090332692488
008133.OF,3.909090909090909,0.7555655067743614
001236.OF,7.75,1.49565280662579
519949.OF,5.666666666666667,2.059050621556193
530016.OF,4.583333333333333,1.759384817321353
013175.OF,4.4,0.9546012286762187
008283.OF,2.4,0.5325135478922387
001922.OF,7.083333333333333,2.889666826923879
000717.OF,6.666666666666667,1.539431666694567
630002.OF,4.75,1.30983937480565
006696.OF,6.916666666666667,2.223261795584332
001861.OF,1.333333333333333,0.2030090794317722
001276.OF,6.666666666666667,3.246733085984121
000082.OF,6.75,1.102563362517424
010751.OF,5.6,1.550787071821959
002389.OF,7.5,2.886310080898054
360005.OF,5.916666666666667,1.621860424725681
001443.OF,7.25,1.640106988428626
000756.OF,7.083333333333333,2.053635683905849
001802.OF,7.833333333333333,1.417382896543642
014585.OF,6.5,2.146161939784371
001789.OF,7.166666666666667,1.634769839183263
010415.OF,3.857142857142857,2.228115563912982
007257.OF,5.166666666666667,3.317256990726964
000609.OF,5.5,2.650442087055855
001249.OF,8.0,1.727018916349846
011847.OF,2.6,0.4143524981816117
011401.OF,5.285714285714286,1.587427869258176
012876.OF,7.5,2.897130058538968
673090.OF,7.0,1.501413354088453
001475.OF,2.666666666666667,0.406402030662244
519714.OF,3.083333333333333,0.4094181173523694
050022.OF,5.416666666666667,1.920031193587566
519181.OF,5.583333333333333,1.437672430995769
009847.OF,6.666666666666667,1.297865712378419
002213.OF,4.5,2.143474056434261
003848.OF,7.666666666666667,1.649672827767921
013934.OF,6.25,0.5978987373179747
000778.OF,6.166666666666667,0.8037412830466435
001185.OF,6.25,1.253413619162316
001074.OF,6.166666666666667,1.419804861790718
519961.OF,7.75,2.032235343146546
519736.OF,7.25,1.601850157752376
010765.OF,7.375,2.136657478129782
013389.OF,5.0,1.819857161229519
375010.OF,6.166666666666667,1.215027190108257
003900.OF,8.666666666666666,1.870322838904458
910022.OF,4.777777777777778,0.925323007666282
100022.OF,6.5,1.902406540561685
001827.OF,6.833333333333333,2.15729315357383
001146.OF,8.25,1.731155836699349
001068.OF,6.583333333333333,2.35481979965039
005001.OF,6.083333333333333,1.357903264464849
003745.OF,5.083333333333333,0.818424969368493
005444.OF,6.833333333333333,3.372558350607116
009715.OF,5.5,1.589485567356533
010887.OF,4.125,1.878168986282084
001607.OF,7.333333333333333,1.708662734294831
001218.OF,6.25,1.398007085543913
005108.OF,3.0,1.641646890023768
005840.OF,6.333333333333333,2.039215136682623
519700.OF,7.916666666666667,2.070886776633809
010662.OF,7.25,0.7961711820592332
014024.OF,4.75,0.4458187792360075
014246.OF,4.0,1.885035328614681
010587.OF,5.142857142857143,1.307334896554169
163411.OF,6.833333333333333,1.709885728617682
009085.OF,6.0,2.399781158691958
013023.OF,6.6,1.736106417452855
001466.OF,4.333333333333333,2.396100518611404
470098.OF,7.666666666666667,1.906055334781521
001463.OF,6.75,2.450964661839172
009630.OF,3.714285714285714,0.5634941065252295
014292.OF,6.25,2.95190986388347
001363.OF,7.333333333333333,2.472714617971213
010405.OF,1.25,0.3588071625828971
011466.OF,1.714285714285714,0.3881270612740841
320011.OF,7.75,2.066680825914762
009347.OF,5.888888888888889,2.152946243642839
012173.OF,5.2,1.091670846138961
000242.OF,6.833333333333333,1.591054205824619
011121.OF,4.0,0.5735599961605741
010902.OF,4.375,0.7795990515110827
013899.OF,6.75,1.959072574726172
011845.OF,7.0,1.586000015392895
007139.OF,1.666666666666667,0.3422998649010125
003966.OF,7.5,3.424323054520524
002120.OF,7.166666666666667,2.656065029135191
610001.OF,5.5,1.949154266885791
399011.OF,1.166666666666667,0.1155198522444592
007468.OF,6.25,2.706656038660876
530011.OF,5.0,1.953103747763205
002573.OF,6.166666666666667,1.204125352254272
012223.OF,4.4,1.289596415377182
010690.OF,7.0,3.964357727027533
001717.OF,1.083333333333333,0.04846208869814026
519008.OF,6.333333333333333,1.522610866199719
012244.OF,3.833333333333333,2.312184207167033
006225.OF,7.666666666666667,3.584028056649553
006366.OF,3.75,1.068684502641893
012045.OF,1.2,0.09497888315344918
970006.OF,4.2,1.067133089114463
005421.OF,6.75,1.59636629766916
233015.OF,6.5,1.416613535790346
008274.OF,7.090909090909091,2.345419563539771
011196.OF,6.666666666666667,1.819116743457959
000020.OF,7.083333333333333,1.702290272978744
001730.OF,3.5,1.063695606915979
001626.OF,6.083333333333333,1.930410380860948
001256.OF,8.083333333333334,1.419570954723565
229002.OF,5.75,2.050627403214541
163818.OF,7.333333333333333,2.512981819789873
000584.OF,7.333333333333333,1.783194987741297
233011.OF,7.416666666666667,1.580377120890249
004549.OF,5.0,1.92885674852187
519929.OF,3.166666666666667,0.9921078439153214
015052.OF,1.0,0.0
001106.OF,6.583333333333333,1.923662520421431
011501.OF,6.0,2.916499268021599
010678.OF,6.375,1.324642515151842
010437.OF,7.0,1.198684358189444
001225.OF,5.583333333333333,1.424531579280903
164205.OF,4.583333333333333,1.028369288938449
000751.OF,6.666666666666667,0.5697272186617108
000714.OF,5.833333333333333,4.04263379664636
010020.OF,5.222222222222222,0.5548120162188138
008277.OF,5.0,1.474391000833727
001535.OF,6.25,1.715885591037597
006022.OF,7.583333333333333,2.113069985159487
001422.OF,7.333333333333333,1.162468974314551
005495.OF,3.333333333333333,1.35172819591987
011690.OF,7.0,0.9368969667198506
002124.OF,7.0,1.229719324781586
161818.OF,3.416666666666667,0.9937097736208248
001412.OF,7.25,2.133004537730628
003397.OF,3.833333333333333,1.134677306046812
007388.OF,7.1,3.521396974912771
006193.OF,4.75,2.072194509559494
001403.OF,5.25,3.23159911108337
004724.OF,6.333333333333333,3.281941821617503
009688.OF,6.3,1.717916662183962
008477.OF,5.083333333333333,0.8854881208197383
015085.OF,1.666666666666667,0.2864400990471658
011399.OF,3.857142857142857,0.9240519861930441
005029.OF,4.25,0.9455475255507467
003581.OF,1.0,0.0
011460.OF,6.714285714285714,2.022115990021445
880007.OF,6.333333333333333,2.072616369732125
161605.OF,7.166666666666667,1.869272115119473
005055.OF,7.166666666666667,2.363794554914607
005977.OF,5.416666666666667,2.602752969346713
005498.OF,6.166666666666667,0.9854907841996892
001628.OF,4.083333333333333,2.234436756116389
012675.OF,5.4,2.092646222939058
006601.OF,5.0,3.027028707474038
014995.OF,5.333333333333333,2.355029914319497
012260.OF,6.333333333333333,1.249932484361313
206009.OF,7.166666666666667,1.413979116457884
007460.OF,5.166666666666667,1.995532634531662
011841.OF,5.5,1.204330629791135
002156.OF,6.083333333333333,1.938524516977283
110009.OF,7.0,1.966767552879902
000955.OF,7.25,1.300843989006318
007306.OF,4.916666666666667,1.538669323805522
013993.OF,7.666666666666667,1.539121448294679
002692.OF,3.75,1.683089186730578
006138.OF,7.083333333333333,0.6341493547674504
010861.OF,6.714285714285714,2.325618110293429
163809.OF,5.916666666666667,1.062164641777505
008655.OF,3.090909090909091,0.699776103508294
570007.OF,7.0,2.319843466304927
011599.OF,3.833333333333333,1.034436843490661
008657.OF,5.363636363636363,1.359298731936135
001171.OF,2.25,0.3001052295416329
519908.OF,6.5,2.021393815585739
005774.OF,2.833333333333333,0.8455335790391985
009644.OF,4.1,1.278353825316575
008234.OF,4.272727272727272,1.155257277714052
006881.OF,1.0,0.0
002304.OF,6.166666666666667,1.746699226476551
202023.OF,7.916666666666667,1.292275129655427
001143.OF,5.416666666666667,2.703822093971807
005650.OF,6.666666666666667,2.714719339399084
379010.OF,6.666666666666667,1.682468831151019
005412.OF,6.1,2.256419510611313
006209.OF,6.75,1.964538533981383
001758.OF,5.083333333333333,1.627794722137068
009875.OF,1.0,0.09279683795088228
000978.OF,8.75,3.345473086135172
002567.OF,4.166666666666667,1.734795493320718
012255.OF,4.833333333333333,0.6359938442931966
007808.OF,6.583333333333333,3.561840178294135
162201.OF,5.0,2.000543240969119
008371.OF,5.666666666666667,1.794496217946451
013004.OF,6.4,1.239179521286792
002256.OF,4.416666666666667,1.287215296385838
008063.OF,4.333333333333333,0.5203010070370077
013051.OF,6.25,2.249544458097966
005583.OF,1.0,0.243560420500261
000945.OF,1.25,0.1144466577431364
012143.OF,4.6,1.29487864797992
000841.OF,7.0,2.669167834982662
001681.OF,6.833333333333333,2.449299957683114
010027.OF,6.375,0.9401776041588058
009398.OF,5.4,0.7478020852540113
008891.OF,5.363636363636363,1.276325009829338
000511.OF,7.416666666666667,2.311473390548759
530001.OF,6.166666666666667,2.113415351668597
519133.OF,7.0,1.875449588066028
014187.OF,6.0,3.183809090342333
519959.OF,4.666666666666667,1.265771332547365
007343.OF,4.75,0.8535725148713946
001157.OF,6.833333333333333,1.355147978236427
001749.OF,6.083333333333333,2.56421379822646
013078.OF,6.0,1.428499964457783
013166.OF,8.0,2.21378422024079
005805.OF,1.25,0.2644242042941889
660005.OF,5.75,1.960983828036874
006181.OF,7.333333333333333,1.802121892186801
000828.OF,5.083333333333333,2.028735841388384
003032.OF,1.833333333333333,0.4582478842693887
005299.OF,6.75,1.999860293322206
001339.OF,5.75,3.048718575364336
410003.OF,5.5,0.8191003608271229
373010.OF,7.5,1.69827635513905
008306.OF,7.0,1.643088247875675
001314.OF,7.25,1.519336126755613
010714.OF,4.857142857142857,1.442190251246384
002547.OF,5.75,2.33946669927068
240004.OF,5.25,3.064979010083669
014647.OF,5.666666666666667,1.318034339382297
000522.OF,3.083333333333333,1.049951699069977
002714.OF,7.083333333333333,3.514276704790881
009098.OF,3.727272727272727,0.4964990303672775
011383.OF,1.857142857142857,0.3507016576111444
009379.OF,6.0,1.554962279019573
001726.OF,5.5,1.660802096512397
000011.OF,7.416666666666667,1.126094367313673
000994.OF,7.583333333333333,1.742853223289595
000755.OF,4.666666666666667,2.26607773113541
012200.OF,2.428571428571428,0.6935718527135778
000328.OF,5.916666666666667,1.570312723699364
110013.OF,6.75,1.446508712562668
